노선명,역명,승차총승객수,하차총승객수
2호선,상왕십리,16072,15886
5호선,목동,17950,19341
5호선,오목교(목동운동장앞),22851,24315
5호선,양평,8501,8426
5호선,영등포구청,5062,5049
5호선,영등포시장,11715,11993
5호선,신길,5081,5389
5호선,여의도,34445,35785
5호선,여의나루,11360,13557
5호선,마포,16967,17445
5호선,공덕,16698,17541
5호선,애오개,7600,7546
5호선,충정로(경기대입구),5378,5525
5호선,서대문,24303,24820
5호선,광화문(세종문화회관),36845,39018
5호선,종로3가,14284,13759
5호선,을지로4가,7150,7252
5호선,동대문역사문화공원(DDP),3630,4137
5호선,청구,4358,3963
5호선,신금호,7105,7598
5호선,행당,9093,8004
5호선,왕십리(성동구청),4868,5520
5호선,마장,6595,6315
5호선,답십리,17645,16214
경의선,야당,8895,9041
경의선,탄현,8619,8260
경의선,일산,11476,11346
경의선,풍산,6343,6082
경의선,백마,8150,7856
경의선,곡산,660,669
경의선,능곡,5074,4713
경의선,행신,8751,8745
경의선,강매,3584,3054
경의선,화전,3355,3057
경의선,수색,3689,3742
경의선,디지털미디어시티,3071,2789
경의선,가좌,6591,6304
경의선,홍대입구,1905,2344
경의선,서강대,2438,2492
경의선,공덕,4408,3728
경의선,효창공원앞,3756,4092
경의선,신촌,1111,1437
경의선,서울역,5169,6471
경원선,소요산,1870,1531
경원선,동두천,2880,2775
경원선,보산,1497,1324
경원선,회룡,13506,13348
경원선,동두천중앙,3166,3143
경원선,지행,6839,6818
경원선,덕정,6812,6572
경원선,덕계,5211,4579
경원선,양주,7723,7388
경원선,녹양,4582,4372
경원선,가능,6841,6599
경원선,의정부,18817,19161
9호선,샛강,7330,7461
경원선,창동,1,0
5호선,장한평,21275,21228
5호선,군자(능동),12678,13702
5호선,아차산(어린이대공원후문),15280,14733
5호선,광나루(장신대),14871,13667
5호선,천호(풍납토성),19613,19569
5호선,강동,20103,19438
5호선,길동,8648,9012
5호선,굽은다리(강동구민회관앞),10253,10022
중앙선,지평,52,54
중앙선,용문,2430,2384
중앙선,원덕,342,316
중앙선,양평,2947,3058
중앙선,오빈,274,277
5호선,명일,9608,9937
5호선,고덕,11403,11359
5호선,상일동,16041,15291
5호선,둔촌동,9362,9330
5호선,올림픽공원(한국체대),5022,4285
5호선,방이,7855,8405
5호선,오금,4210,4241
5호선,개롱,7231,7543
5호선,거여,11285,11045
5호선,마천,8535,7655
5호선,강일,6180,5753
5호선,미사,18839,19124
5호선,하남풍산,4767,4874
5호선,하남시청(덕풍·신장),8213,7937
5호선,하남검단산,6805,6538
6호선,응암,19017,19021
6호선,역촌,4100,4970
6호선,불광,4779,4650
6호선,독바위,3016,3226
6호선,구산,8639,6602
6호선,새절(신사),14322,13304
6호선,증산(명지대앞),10830,10984
6호선,디지털미디어시티,16467,18351
6호선,월드컵경기장(성산),4256,4383
6호선,마포구청,15923,14438
6호선,망원,15226,16255
6호선,합정,14270,14325
6호선,상수,11754,13378
6호선,광흥창(서강),10611,10279
6호선,대흥(서강대앞),10806,11235
6호선,공덕,21267,20734
6호선,효창공원앞,8390,7930
6호선,삼각지,8385,7611
6호선,녹사평(용산구청),5140,5080
6호선,이태원,11304,11774
6호선,한강진,9471,11030
6호선,버티고개,2364,2397
6호선,약수,4510,4123
중앙선,아신,618,582
중앙선,국수,700,687
중앙선,신원,157,165
중앙선,양수,1807,1824
중앙선,운길산,504,484
6호선,청구,4196,4308
6호선,신당,9827,10001
6호선,동묘앞,8195,8645
6호선,창신,4086,3519
6호선,보문,8802,8071
6호선,안암(고대병원앞),16016,15678
6호선,고려대(종암),10711,10357
6호선,월곡(동덕여대),13952,13490
6호선,상월곡(한국과학기술연구원),8009,7633
6호선,돌곶이,11174,10286
6호선,석계,13913,14308
6호선,태릉입구,6442,7186
6호선,화랑대(서울여대입구),14329,10943
6호선,봉화산(서울의료원),10138,9421
7호선,장암,2780,1099
7호선,도봉산,10018,11316
7호선,수락산,13331,13042
7호선,마들,14365,13638
7호선,노원,21570,21857
7호선,중계,16619,15189
7호선,하계,20069,19106
7호선,공릉(서울과학기술대),13466,13098
7호선,태릉입구,10230,9554
7호선,먹골,11089,11045
7호선,중화,11574,11561
7호선,상봉(시외버스터미널),18454,17544
7호선,면목,16979,16643
7호선,사가정,17672,17726
7호선,용마산(용마폭포공원),6513,6292
7호선,중곡,11970,11427
7호선,군자(능동),16460,13078
7호선,어린이대공원(세종대),19441,20142
7호선,건대입구,15233,15239
7호선,뚝섬유원지,7720,7614
7호선,청담,21393,24053
7호선,강남구청,18455,20511
7호선,학동,26901,28407
7호선,논현,19534,20070
7호선,반포,6753,6607
7호선,고속터미널,17522,14892
7호선,내방,16568,17091
7호선,이수,17636,16977
7호선,남성,12737,12028
7호선,숭실대입구(살피재),17791,17475
7호선,상도,14096,13947
7호선,장승배기,10264,9837
7호선,신대방삼거리,16257,15635
7호선,보라매,7335,7595
7호선,신풍,12105,11434
7호선,대림(구로구청),8791,8797
7호선,남구로,16527,17382
7호선,가산디지털단지,50823,51136
7호선,철산,23076,23718
7호선,광명사거리,21507,21078
7호선,천왕,12864,12314
7호선,온수(성공회대입구),11588,10740
8호선,암사,20722,18208
8호선,천호(풍납토성),15952,18500
8호선,강동구청,11735,12237
8호선,몽촌토성(평화의문),7302,7367
8호선,잠실(송파구청),18056,20636
8호선,석촌,8627,9724
8호선,송파,10427,10450
3호선,신사,30376,31844
3호선,압구정,33283,36412
3호선,옥수,9355,9675
3호선,금호,8719,8166
3호선,약수,13507,13333
3호선,동대입구,12078,13536
3호선,충무로,3,0
3호선,을지로3가,13739,13746
3호선,종로3가,11703,13043
3호선,안국,27437,28142
3호선,경복궁(정부서울청사),27100,26755
3호선,독립문,7829,8014
3호선,무악재,4905,4816
3호선,홍제,19794,18959
3호선,녹번,17573,15869
3호선,불광,17279,18385
3호선,연신내,36427,34615
3호선,구파발,23079,22251
3호선,지축,7325,7547
2호선,용두(동대문구청),2710,2651
2호선,신정네거리,11300,11800
2호선,양천구청,7716,8257
2호선,도림천,1398,1523
2호선,신설동,3725,3707
2호선,신답,1754,2024
2호선,용답,3193,3368
2호선,충정로(경기대입구),11655,12507
2호선,아현,12011,11311
2호선,이대,18881,20689
2호선,신촌,41103,41872
2호선,홍대입구,65738,69811
2호선,합정,33495,35814
2호선,당산,19599,23342
2호선,영등포구청,24086,24627
2호선,문래,24707,25089
2호선,신도림,53202,51479
2호선,대림(구로구청),25071,25615
2호선,구로디지털단지,62905,62363
2호선,신대방,26561,25967
2호선,신림,57749,55328
2호선,봉천,25853,24258
2호선,서울대입구(관악구청),49869,48249
2호선,낙성대(강감찬),29303,28544
2호선,사당,43073,46742
2호선,방배,21088,21851
2호선,서초,24507,23902
2호선,교대(법원.검찰청),35072,41547
2호선,강남,85538,82178
2호선,역삼,59897,67588
2호선,선릉,65416,57768
2호선,삼성(무역센터),64836,66233
2호선,종합운동장,10384,11460
2호선,잠실새내,25027,24647
2호선,잠실(송파구청),86158,87260
2호선,잠실나루,16905,16455
2호선,강변(동서울터미널),31766,28659
2호선,구의(광진구청),27183,26507
2호선,건대입구,36647,38869
2호선,성수,43467,47047
2호선,뚝섬,25164,27133
2호선,한양대,15188,16707
2호선,왕십리(성동구청),17236,14926
2호선,상왕십리,15665,15579
2호선,신당,15622,16146
2호선,동대문역사문화공원(DDP),14739,16860
2호선,을지로4가,15075,15201
2호선,을지로3가,27375,27214
2호선,을지로입구,54050,55935
2호선,시청,30761,28745
8호선,가락시장,8933,9958
8호선,문정,24223,25335
8호선,장지,19017,17546
8호선,복정,10534,8864
8호선,산성,6309,6379
8호선,남한산성입구(성남법원.검찰청),15908,14833
8호선,단대오거리,13168,12648
8호선,신흥,5502,5733
8호선,수진,5640,5114
8호선,모란,4824,3604
8호선,남위례,7767,7877
9호선,개화,3060,1935
9호선,김포공항,7958,11360
9호선,공항시장,3247,3465
9호선,신방화,7735,7679
9호선,마곡나루(서울식물원),14892,14459
9호선,양천향교,11410,11719
9호선,가양,24402,23939
9호선,증미,9067,8697
9호선,등촌,13406,12903
9호선,염창,19774,19058
9호선,신목동,4796,4289
9호선,선유도,10162,9670
9호선,당산,21326,21139
9호선,국회의사당,20145,20871
9호선,여의도,34142,32964
9호선,노량진,28520,27702
9호선,노들,5088,4132
9호선,흑석(중앙대입구),11093,11394
9호선,동작(현충원),1862,1539
9호선,구반포,1156,1099
9호선,신반포,4546,4376
9호선,고속터미널,14695,19133
9호선,사평,4543,4404
9호선,신논현,32958,32460
9호선2~3단계,언주,12851,13113
9호선2~3단계,선정릉,11148,12149
9호선2~3단계,삼성중앙,9076,9303
9호선2~3단계,봉은사,25410,26267
9호선2~3단계,종합운동장,5427,5587
9호선2~3단계,삼전,8417,7946
9호선2~3단계,석촌고분,7829,7707
9호선2~3단계,석촌,9774,8864
9호선2~3단계,송파나루,5876,6229
9호선2~3단계,한성백제,3325,3191
9호선2~3단계,올림픽공원(한국체대),6746,6935
9호선2~3단계,둔촌오륜,1285,1171
9호선2~3단계,중앙보훈병원,13568,11730
경강선,판교,6470,6499
경강선,이매,1269,1168
경강선,삼동,2719,2572
경강선,경기광주,8838,8120
경강선,초월,3816,3582
경강선,곤지암,2425,2339
경강선,신둔도예촌,1686,1464
경강선,이천,2733,2948
경강선,부발,2492,2253
경강선,세종대왕릉,315,320
경강선,여주,3013,2815
경부선,서울역,8737,2817
경부선,남영,11091,11829
경부선,용산,40171,40159
경부선,노량진,9356,10017
경부선,대방,11641,12987
경부선,영등포,41588,42178
경부선,신도림,3935,4210
경부선,신길,9439,7970
경부선,구로,18672,19205
경부선,가산디지털단지,18999,21766
경부선,금천구청,12133,12151
경부선,석수,9768,8968
경부선,관악,8045,7618
경부선,안양,26949,27217
경부선,명학,10663,10562
경부선,금정,30235,30830
경부선,군포,7924,7808
경부선,의왕,10080,9815
경부선,성균관대,16894,16485
경부선,화서,9494,9070
경부선,수원,37546,39554
경부선,독산,20042,20631
경부선,세류,3514,3211
1호선,동묘앞,8141,8164
1호선,청량리(서울시립대입구),22175,21453
1호선,제기동,16229,16231
1호선,신설동,15084,14567
1호선,동대문,11290,10787
1호선,종로5가,25103,24590
1호선,종로3가,24937,22942
1호선,종각,44043,43554
경부선,병점,17195,17167
경부선,세마,3418,3286
경부선,오산대,4239,3879
경부선,오산,10506,10756
경부선,진위,1758,1589
경부선,송탄,4281,4348
경부선,서정리,9327,8374
경부선,평택지제,4555,4521
경부선,평택,13498,13154
경부선,성환,6915,6284
경부선,직산,928,916
경부선,두정,9221,9140
경부선,천안,7994,6530
경부선,당정,7152,6842
1호선,시청,30195,30005
1호선,서울역,56499,53692
신림선,대방,3141,2501
경부선,서동탄,1494,1316
경부선,광명,3844,3332
경원선,이촌(국립중앙박물관),4173,3411
경원선,서빙고,2261,2177
경원선,한남,4544,4331
경원선,옥수,77,41
경원선,응봉,2022,1738
경원선,왕십리(성동구청),18101,18096
경원선,청량리(서울시립대입구),17108,17414
경원선,외대앞,11273,11089
경원선,신이문,8846,8272
경원선,석계,8157,9006
경원선,광운대,9904,9441
경원선,월계,8277,7762
경원선,녹천,4840,4108
경원선,방학,10598,10472
경원선,도봉,6048,5912
경원선,도봉산,6955,4275
경원선,망월사,9620,9547
중앙선,팔당,730,726
중앙선,도심,2634,2071
중앙선,덕소,5864,5682
중앙선,양정,620,517
중앙선,도농,12117,11278
중앙선,구리,13853,14102
중앙선,양원,3339,3213
중앙선,망우,8314,8071
중앙선,상봉(시외버스터미널),5979,6051
중앙선,중랑,5754,5514
중앙선,회기,30318,28853
장항선,신창(순천향대),3156,2464
장항선,온양온천,4376,4466
장항선,배방,1156,1197
장항선,탕정,1587,1376
장항선,아산,4442,3954
장항선,쌍용(나사렛대),3285,3053
장항선,봉명,1396,1385
일산선,대화,14328,10954
일산선,주엽,10319,10483
일산선,정발산,7411,7531
일산선,마두,8179,8499
일산선,백석,10798,10920
일산선,대곡,3100,2147
일산선,화정,18677,19202
일산선,원당,11827,11288
일산선,삼송,21151,20200
일산선,지축,3,0
일산선,원흥,12406,11805
우이신설선,신설동,2488,2404
우이신설선,보문,1782,1745
우이신설선,성신여대입구(돈암),3751,4168
우이신설선,정릉,5342,5006
우이신설선,북한산보국문,7107,7081
우이신설선,솔샘,6602,6278
우이신설선,삼양사거리,2633,2732
우이신설선,삼양,2138,2276
우이신설선,화계,3807,3645
우이신설선,가오리,4666,4694
우이신설선,4.19민주묘지,4211,3953
우이신설선,솔밭공원,2804,2654
우이신설선,북한산우이,2737,2374
안산선,수리산,4325,3592
안산선,오이도,8242,8423
안산선,정왕,10824,10799
안산선,신길온천,1950,1812
안산선,안산,11884,10846
안산선,초지,5887,5895
안산선,고잔,9786,9261
안산선,중앙,19101,20106
안산선,한대앞,10888,10797
안산선,상록수,16886,16871
안산선,반월,4503,4466
안산선,대야미,5111,4642
안산선,산본,17212,18501
신림선,관악산(서울대),2672,2788
신림선,서울대벤처타운,10151,9380
신림선,서원,3770,3355
신림선,신림,1907,2609
신림선,당곡,5014,4861
신림선,보라매병원,8532,9003
신림선,보라매공원,2219,2475
신림선,보라매,4342,3998
신림선,서울지방병무청,3267,3630
신림선,샛강,3234,3707
수인선,인천,983,1522
수인선,신포,1946,2056
수인선,숭의,4287,4044
수인선,인하대,7967,7506
수인선,송도,2583,2329
수인선,연수,4887,4792
수인선,원인재,4701,4729
수인선,남동인더스파크,2405,2701
수인선,호구포,4315,4432
수인선,인천논현,5634,6086
수인선,소래포구,4974,4680
수인선,월곶,3066,2860
수인선,달월,124,69
수인선,사리,5436,4851
수인선,야목,398,323
수인선,어천,1385,1282
수인선,오목천,5296,4513
수인선,고색,6023,5603
서해선,부천종합운동장,2684,2250
서해선,원종,4459,4625
서해선,김포공항,3015,3775
분당선,매교,5638,5506
분당선,수원시청,14232,15633
분당선,매탄권선,6025,5915
분당선,망포,17333,16668
분당선,영통,9871,10126
분당선,청명,5065,4892
분당선,상갈,5922,5668
분당선,기흥,12309,11429
분당선,신갈,5362,5185
분당선,구성,5434,5755
분당선,죽전,16086,17346
분당선,보정,2930,2587
분당선,이매,6140,5879
분당선,오리,12671,10682
분당선,미금,16320,17305
분당선,정자,20669,21701
분당선,수내,15614,15949
분당선,서현,26303,26903
분당선,야탑,27926,29671
분당선,모란,20677,20752
분당선,태평,14181,13658
분당선,가천대,13023,13645
분당선,선정릉,9048,9429
분당선,강남구청,11081,12620
분당선,압구정로데오,20509,22087
분당선,서울숲,12452,12821
분당선,수원,8544,7485
분당선,수서,15852,16370
분당선,대모산입구,6703,6323
3호선,잠원,5672,5346
분당선,개포동,5290,5389
분당선,구룡,3448,3330
분당선,도곡,8342,8098
분당선,한티,16756,18298
분당선,선릉,15324,23643
과천선,범계,28777,28777
과천선,평촌,20091,19727
과천선,인덕원,27515,28411
과천선,정부과천청사,12665,13170
과천선,과천,6969,6528
과천선,대공원,2162,2265
과천선,경마공원,1426,1414
과천선,선바위,8861,7798
